City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,CityDate,Temp (C)
111,Port Alfred,-33.59,26.89,286.24,68,99,11.76,ZA,1594738408,13.090000000000032
112,Sinegor'ye,62.08,150.48,288.86,76,8,1.66,RU,1594738612,15.710000000000036
113,Te Anau,-45.42,167.72,276.68,84,88,0.46,NZ,1594738408,3.5300000000000296
114,Vievis,54.77,24.8,294.15,48,40,4.1,LT,1594738612,21.0
115,Ancud,-41.87,-73.82,278.71,100,75,2.1,CL,1594738281,5.560000000000002
116,Amahai,-3.33,128.92,300.93,96,97,3.01,ID,1594738434,27.78000000000003
117,Mount Gambier,-37.83,140.77,278.15,93,0,3.1,AU,1594738429,5.0
118,Pisco,-13.7,-76.22,289.15,87,90,1.0,PE,1594738418,16.0
119,Tasiilaq,65.61,-37.64,281.15,75,75,3.6,GL,1594738417,8.0
120,Coffs Harbour,-30.3,153.13,286.15,62,2,3.6,AU,1594738430,13.0
121,Clyde River,70.47,-68.59,290.15,51,40,4.1,CA,1594738438,17.0
122,Qaanaaq,77.48,-69.36,278.48,72,85,4.15,GL,1594738410,5.330000000000041
123,Yenagoa,4.92,6.26,296.92,90,100,3.63,NG,1594738613,23.77000000000004
124,Biak,-0.91,122.88,297.67,85,33,3.42,ID,1594738613,24.52000000000004
125,Lavrentiya,65.58,-171.0,279.79,85,100,2.99,RU,1594738435,6.640000000000043
126,Borzya,50.38,116.52,291.26,86,4,2.26,RU,1594738613,18.110000000000014
127,Saldanha,-33.01,17.94,288.15,51,19,4.1,ZA,1594738408,15.0
128,Banda Aceh,5.56,95.32,300.5,76,73,1.21,ID,1594738614,27.350000000000023
129,Paracuru,-3.41,-39.03,300.93,65,0,5.81,BR,1594738614,27.78000000000003
130,Coxim,-18.51,-54.76,306.24,31,19,2.93,BR,1594738614,33.09000000000003
131,George Town,5.41,100.34,302.15,83,20,3.1,MY,1594738271,29.0
132,Vostok,46.49,135.88,286.66,100,0,1.48,RU,1594738445,13.510000000000048
133,Pontianak,-0.03,109.33,297.12,92,100,1.99,ID,1594738326,23.970000000000027
134,Bandarbeyla,9.49,50.81,300.71,67,93,13.35,SO,1594738416,27.560000000000002
135,Bulata,9.86,122.4,300.9,76,100,1.51,PH,1594738614,27.75
136,Salym,60.06,71.48,292.61,56,16,1.76,RU,1594738614,19.460000000000036
137,Dikson,73.51,80.55,277.42,95,97,4.88,RU,1594738411,4.270000000000039
138,Eugene,44.05,-123.09,287.04,87,20,1.33,US,1594738559,13.890000000000043
139,Iqaluit,63.75,-68.51,286.15,71,75,3.1,CA,1594738301,13.0
140,Hong Kong,22.29,114.16,303.71,66,21,5.81,HK,1594738226,30.560000000000002
141,Carnarvon,-24.87,113.63,291.15,93,0,5.1,AU,1594738421,18.0
142,Sheregesh,52.92,87.99,289.07,92,43,0.77,RU,1594738417,15.920000000000016
143,Amapá,1.0,-52.0,300.95,78,78,1.37,BR,1594738615,27.80000000000001
144,Bāfq,31.61,55.41,310.17,12,14,4.0,IR,1594738615,37.02000000000004
145,Juneau,58.3,-134.42,284.82,93,90,5.1,US,1594738615,11.670000000000016
146,Port Augusta,-32.5,137.77,278.15,100,0,2.6,AU,1594738615,5.0
147,Geraldton,-28.77,114.6,287.15,87,90,2.6,AU,1594738433,14.0
148,Loreto,22.27,-101.97,293.77,38,2,0.76,MX,1594738615,20.620000000000005
149,Nacala,-14.54,40.67,296.42,73,70,4.36,MZ,1594738616,23.27000000000004
150,Botwood,49.15,-55.35,285.93,84,100,2.24,CA,1594738616,12.78000000000003
151,Cap Malheureux,-19.98,57.61,294.82,83,0,0.45,MU,1594738616,21.670000000000016
152,Necochea,-38.55,-58.74,280.93,77,90,4.02,AR,1594738452,7.78000000000003
153,Āsosa,10.07,34.53,294.34,93,48,1.37,ET,1594738616,21.189999999999998
154,Caluquembe,-13.78,14.68,299.43,14,0,3.44,AO,1594738616,26.28000000000003
155,Bethel,41.37,-73.41,298.15,60,1,5.1,US,1594738427,25.0
156,Thinadhoo,0.53,72.93,302.82,66,37,1.8,MV,1594738617,29.670000000000016
157,Mahébourg,-20.41,57.7,294.82,83,7,0.45,MU,1594738421,21.670000000000016
158,Constitución,-35.33,-72.42,287.11,63,0,2.21,CL,1594738431,13.960000000000036
159,Saskylakh,71.92,114.08,290.07,75,94,5.11,RU,1594738413,16.920000000000016
160,Labuhan,-6.88,112.21,299.26,81,34,4.03,ID,1594738617,26.110000000000014
161,Acapulco de Juárez,16.86,-99.89,301.15,74,40,2.6,MX,1594738438,28.0
162,Vila,42.03,-8.16,299.82,37,29,5.36,PT,1594738617,26.670000000000016
163,Kilrush,52.64,-9.48,289.15,77,75,8.7,IE,1594738617,16.0
164,Butaritari,3.07,172.79,300.97,73,100,3.11,KI,1594738417,27.82000000000005
165,Cidreira,-30.18,-50.21,283.22,49,0,7.87,BR,1594738413,10.07000000000005
166,Kailua,21.4,-157.74,296.15,100,90,6.73,US,1594738618,23.0
167,Nynäshamn,58.9,17.95,294.15,49,91,3.6,SE,1594738618,21.0
168,Waverly,42.74,-84.62,299.26,60,1,1.5,US,1594738495,26.110000000000014
169,White Rock,49.02,-122.8,288.71,80,3,0.45,CA,1594738618,15.560000000000002
170,Barcelona,41.39,2.16,302.04,54,20,5.7,ES,1594738350,28.890000000000043
171,Torbay,47.67,-52.73,295.37,93,90,4.1,CA,1594738408,22.220000000000027
172,Urengoy,65.97,78.37,284.79,70,100,4.89,RU,1594738618,11.640000000000043
173,Doha,25.29,51.53,310.93,71,0,5.7,QA,1594738618,37.78000000000003
174,Beira,-19.84,34.84,297.15,64,0,4.6,MZ,1594738618,24.0
175,Bucerías,20.75,-105.33,299.15,88,75,2.6,MX,1594738619,26.0
176,Chimoio,-19.12,33.48,300.15,42,0,3.1,MZ,1594738619,27.0
177,Arrondissement de Mont-de-Marsan,44.0,-0.67,299.15,44,72,4.1,FR,1594738619,26.0
178,Mufulira,-12.55,28.24,298.84,23,0,1.76,ZM,1594738446,25.689999999999998
179,Vizinga,61.07,50.1,301.09,63,30,2.1,RU,1594738619,27.939999999999998
180,Švenčionys,55.15,26.17,292.35,55,26,3.09,LT,1594738619,19.200000000000045
181,Lompoc,34.64,-120.46,286.15,93,90,2.1,US,1594738419,13.0
182,Euskirchen,50.67,6.78,295.93,60,75,1.5,DE,1594738620,22.78000000000003
183,Salalah,17.02,54.09,301.15,88,75,4.6,OM,1594738421,28.0
184,Sirte,31.21,16.59,300.77,64,0,5.87,LY,1594738621,27.620000000000005
185,Elizabeth City,36.29,-76.25,304.26,70,1,1.5,US,1594738621,31.110000000000014
186,Port Hardy,50.7,-127.42,282.15,100,75,1.0,CA,1594738415,9.0
187,Kharan,28.58,65.42,309.11,13,2,0.55,PK,1594738621,35.960000000000036
188,Trelew,-43.25,-65.31,277.99,66,53,3.12,AR,1594738621,4.840000000000032
189,Trairi,-3.28,-39.27,303.46,46,0,5.04,BR,1594738622,30.310000000000002
190,Katsuura,35.13,140.3,296.15,94,75,4.6,JP,1594738124,23.0
191,Jalu,29.03,21.55,310.47,15,0,5.66,LY,1594738452,37.32000000000005
192,Narsaq,60.92,-46.05,283.15,87,75,3.1,GL,1594738425,10.0
193,Laas,46.62,10.7,292.04,67,40,3.6,IT,1594738622,18.890000000000043
194,Saint George,37.1,-113.58,305.37,19,1,3.1,US,1594738275,32.22000000000003
195,Ganzhou,28.82,115.43,299.06,91,100,2.35,CN,1594738622,25.910000000000025
196,Baruun-Urt,46.68,113.28,294.91,57,1,3.36,MN,1594738622,21.760000000000048
197,Mulchén,-37.72,-72.23,273.15,66,20,0.75,CL,1594738623,0.0
198,Panabá,21.28,-88.27,301.37,72,0,2.53,MX,1594738623,28.220000000000027
199,Oron,4.83,8.23,296.45,93,100,3.71,NG,1594738623,23.30000000000001
200,Umluj,25.02,37.27,305.38,43,0,2.34,SA,1594738623,32.23000000000002
201,Diplo,24.47,69.58,305.66,59,67,6.87,PK,1594738623,32.51000000000005
202,Synya,65.37,58.04,285.54,89,100,2.12,RU,1594738623,12.390000000000043
203,Basco,20.45,121.97,302.43,80,30,10.13,PH,1594738623,29.28000000000003
204,Skibbereen,51.55,-9.27,288.15,77,75,5.7,IE,1594738624,15.0
205,Sørland,67.67,12.69,287.15,82,0,4.1,NO,1594738415,14.0
206,Englehart,47.82,-79.87,294.15,73,1,0.36,CA,1594738624,21.0
207,Ahlat,38.75,42.48,296.86,43,28,1.24,TR,1594738624,23.710000000000036
208,Celestún,20.87,-90.4,300.95,62,5,2.97,MX,1594738624,27.80000000000001
209,Henties Bay,-22.12,14.28,290.37,75,0,2.68,NA,1594738415,17.220000000000027
210,Kununurra,-15.77,128.73,285.15,32,0,4.09,AU,1594738624,12.0
211,Dunda,-8.12,34.25,300.9,21,98,2.11,TZ,1594738625,27.75
212,Namatanai,-3.67,152.43,299.21,75,99,1.66,PG,1594738439,26.060000000000002
213,Vao,-22.67,167.48,295.63,91,100,6.07,NC,1594738413,22.480000000000018
